Date,Last Price
12/03/2012,15.64
09/03/2012,17.11
08/03/2012,17.95
07/03/2012,19.07
06/03/2012,20.87
05/03/2012,18.05
02/03/2012,17.29
01/03/2012,17.26
29/02/2012,18.43
28/02/2012,17.96
27/02/2012,18.19
24/02/2012,17.31
23/02/2012,16.8
22/02/2012,18.19
21/02/2012,18.19
17/02/2012,17.78
16/02/2012,19.22
15/02/2012,21.14
14/02/2012,19.54
13/02/2012,19.04
10/02/2012,20.79
09/02/2012,18.63
08/02/2012,18.16
07/02/2012,17.65
06/02/2012,17.76
03/02/2012,17.1
02/02/2012,17.98
01/02/2012,18.55
31/01/2012,19.44
30/01/2012,19.4
27/01/2012,18.53
26/01/2012,18.57
25/01/2012,18.31
24/01/2012,18.91
23/01/2012,18.67
20/01/2012,18.28
19/01/2012,19.87
18/01/2012,20.89
17/01/2012,22.2
13/01/2012,20.91
12/01/2012,20.47
11/01/2012,21.05
10/01/2012,20.69
09/01/2012,21.07
06/01/2012,20.63
05/01/2012,21.48
04/01/2012,22.22
03/01/2012,22.97
30/12/2011,23.4
29/12/2011,22.65
28/12/2011,23.52
27/12/2011,21.91
23/12/2011,20.73
22/12/2011,21.16
21/12/2011,21.43
20/12/2011,23.22
19/12/2011,24.92
16/12/2011,24.29
15/12/2011,25.11
14/12/2011,26.04
13/12/2011,25.41
12/12/2011,25.67
09/12/2011,26.38
08/12/2011,30.59
07/12/2011,28.67
06/12/2011,28.13
05/12/2011,27.84
02/12/2011,27.52
01/12/2011,27.41
30/11/2011,27.8
29/11/2011,30.64
28/11/2011,32.13
25/11/2011,34.47
23/11/2011,33.98
22/11/2011,31.97
21/11/2011,32.91
18/11/2011,32
17/11/2011,34.51
16/11/2011,33.51
15/11/2011,31.22
14/11/2011,31.13
11/11/2011,30.04
10/11/2011,32.81
09/11/2011,36.16
08/11/2011,27.48
07/11/2011,29.85
04/11/2011,30.16
03/11/2011,30.5
02/11/2011,32.74
01/11/2011,34.77
31/10/2011,29.96
28/10/2011,24.53
27/10/2011,25.46
26/10/2011,29.86
25/10/2011,32.22
24/10/2011,29.26
21/10/2011,31.32
20/10/2011,34.78
19/10/2011,34.44
18/10/2011,31.56
17/10/2011,33.39
14/10/2011,28.24
13/10/2011,30.7
12/10/2011,31.26
11/10/2011,32.86
10/10/2011,33.02
07/10/2011,36.2
06/10/2011,36.27
05/10/2011,37.81
04/10/2011,40.82
03/10/2011,45.45
30/09/2011,42.96
29/09/2011,38.84
28/09/2011,41.08
27/09/2011,37.71
26/09/2011,39.02
23/09/2011,41.25
22/09/2011,41.35
21/09/2011,37.32
20/09/2011,32.86
19/09/2011,32.73
16/09/2011,30.98
15/09/2011,31.97
14/09/2011,34.6
13/09/2011,36.91
12/09/2011,38.59
09/09/2011,38.52
08/09/2011,34.32
07/09/2011,33.38
06/09/2011,37
02/09/2011,33.92
01/09/2011,31.82
31/08/2011,31.62
30/08/2011,32.89
29/08/2011,32.28
26/08/2011,35.59
25/08/2011,39.76
24/08/2011,35.9
23/08/2011,36.27
22/08/2011,42.44
19/08/2011,43.05
18/08/2011,42.67
17/08/2011,31.58
16/08/2011,32.85
15/08/2011,31.87
12/08/2011,36.36
11/08/2011,39
10/08/2011,42.99
09/08/2011,35.06
08/08/2011,48
05/08/2011,32
04/08/2011,31.66
03/08/2011,23.38
02/08/2011,24.79
01/08/2011,23.66
29/07/2011,25.25
28/07/2011,23.74
27/07/2011,22.98
26/07/2011,20.23
25/07/2011,19.35
22/07/2011,17.52
21/07/2011,17.56
20/07/2011,19.09
19/07/2011,19.21
18/07/2011,20.95
15/07/2011,19.53
14/07/2011,20.8
13/07/2011,19.91
12/07/2011,19.87
11/07/2011,18.39
08/07/2011,15.95
07/07/2011,15.95
06/07/2011,16.34
05/07/2011,16.06
01/07/2011,15.87
30/06/2011,16.52
29/06/2011,17.27
28/06/2011,19.17
27/06/2011,20.56
24/06/2011,21.1
23/06/2011,19.29
22/06/2011,18.52
21/06/2011,18.86
20/06/2011,19.99
17/06/2011,21.85
16/06/2011,22.73
15/06/2011,21.32
14/06/2011,18.26
13/06/2011,19.61
10/06/2011,18.86
09/06/2011,17.77
08/06/2011,18.79
07/06/2011,18.07
06/06/2011,18.49
03/06/2011,17.95
02/06/2011,18.09
01/06/2011,18.3
31/05/2011,15.45
27/05/2011,15.98
26/05/2011,16.09
25/05/2011,17.07
24/05/2011,17.82
23/05/2011,18.27
20/05/2011,17.43
19/05/2011,15.52
18/05/2011,16.23
17/05/2011,17.55
16/05/2011,18.24
13/05/2011,17.07
12/05/2011,16.03
11/05/2011,16.95
10/05/2011,15.91
09/05/2011,17.16
06/05/2011,18.4
05/05/2011,18.2
04/05/2011,17.08
03/05/2011,16.7
02/05/2011,15.99
29/04/2011,14.75
28/04/2011,14.62
27/04/2011,15.35
26/04/2011,15.62
25/04/2011,15.77
21/04/2011,14.69
20/04/2011,15.07
19/04/2011,15.83
18/04/2011,16.96
15/04/2011,15.32
14/04/2011,16.27
13/04/2011,16.92
12/04/2011,17.09
11/04/2011,16.59
08/04/2011,17.87
07/04/2011,17.11
06/04/2011,16.9
05/04/2011,17.25
04/04/2011,17.5
01/04/2011,17.4
31/03/2011,17.74
30/03/2011,17.71
29/03/2011,18.16
28/03/2011,19.44
25/03/2011,17.91
24/03/2011,18
23/03/2011,19.17
22/03/2011,20.21
21/03/2011,20.61
18/03/2011,24.44
17/03/2011,26.37
16/03/2011,29.4
15/03/2011,24.32
14/03/2011,21.13
11/03/2011,20.08
10/03/2011,21.88
09/03/2011,20.22
08/03/2011,19.82
07/03/2011,20.66
04/03/2011,19.06
03/03/2011,18.6
02/03/2011,20.7
01/03/2011,21.01
28/02/2011,18.35
25/02/2011,19.22
24/02/2011,21.32
23/02/2011,22.13
22/02/2011,20.8
18/02/2011,16.43
17/02/2011,16.59
16/02/2011,16.72
15/02/2011,16.37
14/02/2011,15.95
11/02/2011,15.69
10/02/2011,16.09
09/02/2011,15.87
08/02/2011,15.81
07/02/2011,16.28
04/02/2011,15.93
03/02/2011,16.69
02/02/2011,17.3
01/02/2011,17.63
31/01/2011,19.53
28/01/2011,20.04
27/01/2011,16.15
26/01/2011,16.64
25/01/2011,17.59
24/01/2011,17.65
21/01/2011,18.47
20/01/2011,17.99
19/01/2011,17.31
18/01/2011,15.87
14/01/2011,15.46
13/01/2011,16.39
12/01/2011,16.24
11/01/2011,16.89
10/01/2011,17.54
07/01/2011,17.14
06/01/2011,17.4
05/01/2011,17.02
04/01/2011,17.38
03/01/2011,17.61
31/12/2010,17.75
30/12/2010,17.52
29/12/2010,17.28
28/12/2010,17.52
27/12/2010,17.67
23/12/2010,16.47
22/12/2010,15.45
21/12/2010,16.49
20/12/2010,16.41
17/12/2010,16.11
16/12/2010,17.39
15/12/2010,17.94
14/12/2010,17.61
13/12/2010,17.55
10/12/2010,17.61
09/12/2010,17.25
08/12/2010,17.74
07/12/2010,17.99
06/12/2010,18.02
03/12/2010,18.01
02/12/2010,19.39
01/12/2010,21.36
30/11/2010,23.54
29/11/2010,21.53
26/11/2010,22.22
24/11/2010,19.56
23/11/2010,20.63
22/11/2010,18.37
19/11/2010,18.04
18/11/2010,18.75
17/11/2010,21.76
16/11/2010,22.58
15/11/2010,20.2
12/11/2010,20.61
11/11/2010,18.64
10/11/2010,18.47
09/11/2010,19.08
08/11/2010,18.29
05/11/2010,18.26
04/11/2010,18.52
03/11/2010,19.56
02/11/2010,21.57
01/11/2010,21.83
29/10/2010,21.2
28/10/2010,20.88
27/10/2010,20.71
26/10/2010,20.22
25/10/2010,19.85
22/10/2010,18.78
21/10/2010,19.27
20/10/2010,19.79
19/10/2010,20.63
18/10/2010,19.09
15/10/2010,19.03
14/10/2010,19.88
13/10/2010,19.07
12/10/2010,18.93
11/10/2010,18.96
08/10/2010,20.71
07/10/2010,21.56
06/10/2010,21.49
05/10/2010,21.76
04/10/2010,23.53
01/10/2010,22.5
30/09/2010,23.7
29/09/2010,23.25
28/09/2010,22.6
27/09/2010,22.54
24/09/2010,21.71
23/09/2010,23.87
22/09/2010,22.51
21/09/2010,22.35
20/09/2010,21.5
17/09/2010,22.01
16/09/2010,21.72
15/09/2010,22.1
14/09/2010,21.56
13/09/2010,21.21
10/09/2010,21.99
09/09/2010,22.81
08/09/2010,23.25
07/09/2010,23.8
03/09/2010,21.31
02/09/2010,23.19
01/09/2010,23.89
31/08/2010,26.05
30/08/2010,27.21
27/08/2010,24.45
26/08/2010,27.37
25/08/2010,26.7
24/08/2010,27.46
23/08/2010,25.66
20/08/2010,25.49
19/08/2010,26.44
18/08/2010,24.59
17/08/2010,24.33
16/08/2010,26.1
13/08/2010,26.24
12/08/2010,25.73
11/08/2010,25.39
10/08/2010,22.37
09/08/2010,22.14
06/08/2010,21.74
05/08/2010,22.1
04/08/2010,22.21
03/08/2010,22.63
02/08/2010,22.01
30/07/2010,23.5
29/07/2010,24.13
28/07/2010,24.25
27/07/2010,23.19
26/07/2010,22.73
23/07/2010,23.47
22/07/2010,24.63
21/07/2010,25.64
20/07/2010,23.93
19/07/2010,25.97
16/07/2010,26.25
15/07/2010,25.14
14/07/2010,24.89
13/07/2010,24.56
12/07/2010,24.43
09/07/2010,24.98
08/07/2010,25.71
07/07/2010,26.84
06/07/2010,29.65
02/07/2010,30.12
01/07/2010,32.86
30/06/2010,34.54
29/06/2010,34.13
28/06/2010,29
25/06/2010,28.53
24/06/2010,29.74
23/06/2010,26.91
22/06/2010,27.05
21/06/2010,24.88
18/06/2010,23.95
17/06/2010,25.05
16/06/2010,25.92
15/06/2010,25.87
14/06/2010,28.58
11/06/2010,28.79
10/06/2010,30.57
09/06/2010,33.73
08/06/2010,33.7
07/06/2010,36.57
04/06/2010,35.48
03/06/2010,29.46
02/06/2010,30.17
01/06/2010,35.54
28/05/2010,32.07
27/05/2010,29.68
26/05/2010,35.02
25/05/2010,34.61
24/05/2010,38.32
21/05/2010,40.1
20/05/2010,45.79
19/05/2010,35.32
18/05/2010,33.55
17/05/2010,30.84
14/05/2010,31.24
13/05/2010,26.68
12/05/2010,25.52
11/05/2010,28.32
10/05/2010,28.84
07/05/2010,40.95
06/05/2010,32.8
05/05/2010,24.91
04/05/2010,23.84
03/05/2010,20.19
30/04/2010,22.05
29/04/2010,18.44
28/04/2010,21.08
27/04/2010,22.81
26/04/2010,17.47
23/04/2010,16.62
22/04/2010,16.47
21/04/2010,16.32
20/04/2010,15.73
19/04/2010,17.34
16/04/2010,18.36
15/04/2010,15.89
14/04/2010,15.59
13/04/2010,16.2
12/04/2010,15.58
09/04/2010,16.14
08/04/2010,16.48
07/04/2010,16.62
06/04/2010,16.23
05/04/2010,17.02
01/04/2010,17.47
31/03/2010,17.59
30/03/2010,17.13
29/03/2010,17.59
26/03/2010,17.77
25/03/2010,18.4
24/03/2010,17.55
23/03/2010,16.35
22/03/2010,16.87
19/03/2010,16.97
18/03/2010,16.62
17/03/2010,16.91
16/03/2010,17.69
15/03/2010,18
12/03/2010,17.58
11/03/2010,18.06
10/03/2010,18.57
09/03/2010,17.92
08/03/2010,17.79
05/03/2010,17.42
04/03/2010,18.72
03/03/2010,18.83
02/03/2010,19.06
01/03/2010,19.26
26/02/2010,19.5
25/02/2010,20.1
24/02/2010,20.27
23/02/2010,21.37
22/02/2010,19.94
19/02/2010,20.02
18/02/2010,20.63
17/02/2010,21.72
16/02/2010,22.25
12/02/2010,22.73
11/02/2010,23.96
10/02/2010,25.4
09/02/2010,26
08/02/2010,26.51
05/02/2010,26.11
04/02/2010,26.08
03/02/2010,21.6
02/02/2010,21.48
01/02/2010,22.59
29/01/2010,24.62
28/01/2010,23.73
27/01/2010,23.14
26/01/2010,24.55
25/01/2010,25.41
22/01/2010,27.31
21/01/2010,22.27
20/01/2010,18.68
19/01/2010,17.58
15/01/2010,17.91
14/01/2010,17.63
13/01/2010,17.85
12/01/2010,18.25
11/01/2010,17.55
08/01/2010,18.13
07/01/2010,19.06
06/01/2010,19.16
05/01/2010,19.35
04/01/2010,20.04
31/12/2009,21.68
30/12/2009,19.96
29/12/2009,20.01
28/12/2009,19.93
24/12/2009,19.47
23/12/2009,19.71
22/12/2009,19.54
21/12/2009,20.49
18/12/2009,21.68
17/12/2009,22.51
16/12/2009,20.54
15/12/2009,21.49
14/12/2009,21.15
11/12/2009,21.59
10/12/2009,22.32
09/12/2009,22.66
08/12/2009,23.69
07/12/2009,22.1
04/12/2009,21.25
03/12/2009,22.46
02/12/2009,21.12
01/12/2009,21.92
30/11/2009,24.51
27/11/2009,24.74
25/11/2009,20.48
24/11/2009,20.47
23/11/2009,21.16
20/11/2009,22.19
19/11/2009,22.63
18/11/2009,21.63
17/11/2009,22.41
16/11/2009,22.89
13/11/2009,23.36
12/11/2009,24.24
11/11/2009,23.04
10/11/2009,22.84
09/11/2009,23.15
06/11/2009,24.19
05/11/2009,25.43
04/11/2009,27.72
03/11/2009,28.81
02/11/2009,29.78
30/10/2009,30.69
29/10/2009,24.76
28/10/2009,27.91
27/10/2009,24.83
26/10/2009,24.31
23/10/2009,22.27
22/10/2009,20.69
21/10/2009,22.22
20/10/2009,20.9
19/10/2009,21.49
16/10/2009,21.43
15/10/2009,21.72
14/10/2009,22.86
13/10/2009,22.99
12/10/2009,23.01
09/10/2009,23.12
08/10/2009,24.18
07/10/2009,24.68
06/10/2009,25.7
05/10/2009,26.84
02/10/2009,28.68
01/10/2009,28.27
30/09/2009,25.61
29/09/2009,25.19
28/09/2009,24.88
25/09/2009,25.61
24/09/2009,24.95
23/09/2009,23.49
22/09/2009,23.08
21/09/2009,24.06
18/09/2009,23.92
17/09/2009,23.65
16/09/2009,23.69
15/09/2009,23.42
14/09/2009,23.86
11/09/2009,24.15
10/09/2009,23.55
09/09/2009,24.32
08/09/2009,25.62
04/09/2009,25.26
03/09/2009,27.1
02/09/2009,28.9
01/09/2009,29.15
31/08/2009,26.01
28/08/2009,24.76
27/08/2009,24.68
26/08/2009,24.95
25/08/2009,24.92
24/08/2009,25.14
21/08/2009,25.01
20/08/2009,25.09
19/08/2009,26.26
18/08/2009,26.18
17/08/2009,27.89
14/08/2009,24.27
13/08/2009,24.71
12/08/2009,25.45
11/08/2009,25.99
10/08/2009,24.99
07/08/2009,24.76
06/08/2009,25.67
05/08/2009,24.9
04/08/2009,24.89
03/08/2009,25.56
31/07/2009,25.92
30/07/2009,25.4
29/07/2009,25.61
28/07/2009,25.01
27/07/2009,24.28
24/07/2009,23.09
23/07/2009,23.43
22/07/2009,23.47
21/07/2009,23.87
20/07/2009,24.4
17/07/2009,24.34
16/07/2009,25.42
15/07/2009,25.89
14/07/2009,25.02
13/07/2009,26.31
10/07/2009,29.02
09/07/2009,29.78
08/07/2009,31.3
07/07/2009,30.85
06/07/2009,29
02/07/2009,27.95
01/07/2009,26.22
30/06/2009,26.35
29/06/2009,25.35
26/06/2009,25.93
25/06/2009,26.36
24/06/2009,29.05
23/06/2009,30.58
22/06/2009,31.17
19/06/2009,27.99
18/06/2009,30.03
17/06/2009,31.54
16/06/2009,32.68
15/06/2009,30.81
12/06/2009,28.15
11/06/2009,28.11
10/06/2009,28.46
09/06/2009,28.27
08/06/2009,29.77
05/06/2009,29.62
04/06/2009,30.18
03/06/2009,31.02
02/06/2009,29.63
01/06/2009,30.04
29/05/2009,28.92
28/05/2009,31.67
27/05/2009,32.36
26/05/2009,30.62
22/05/2009,32.63
21/05/2009,31.35
20/05/2009,29.03
19/05/2009,28.8
18/05/2009,30.24
15/05/2009,33.12
14/05/2009,31.37
13/05/2009,33.65
12/05/2009,31.8
11/05/2009,32.87
08/05/2009,32.05
07/05/2009,33.44
06/05/2009,32.45
05/05/2009,33.36
04/05/2009,34.53
01/05/2009,35.3
30/04/2009,36.5
29/04/2009,36.08
28/04/2009,37.95
27/04/2009,38.32
24/04/2009,36.82
23/04/2009,37.15
22/04/2009,38.1
21/04/2009,37.14
20/04/2009,39.18
17/04/2009,33.94
16/04/2009,35.79
15/04/2009,36.17
14/04/2009,37.67
13/04/2009,37.81
09/04/2009,36.53
08/04/2009,38.85
07/04/2009,40.39
06/04/2009,40.93
03/04/2009,39.7
02/04/2009,42.04
01/04/2009,42.28
31/03/2009,44.14
30/03/2009,45.54
27/03/2009,41.04
26/03/2009,40.36
25/03/2009,42.25
24/03/2009,42.93
23/03/2009,43.23
20/03/2009,45.89
19/03/2009,43.68
18/03/2009,40.06
17/03/2009,40.8
16/03/2009,43.74
13/03/2009,42.36
12/03/2009,41.18
11/03/2009,43.61
10/03/2009,44.37
09/03/2009,49.68
06/03/2009,49.33
05/03/2009,50.17
04/03/2009,47.56
03/03/2009,50.93
02/03/2009,52.65
27/02/2009,46.35
26/02/2009,44.66
25/02/2009,44.67
24/02/2009,45.49
23/02/2009,52.62
20/02/2009,49.3
19/02/2009,47.08
18/02/2009,48.46
17/02/2009,48.66
13/02/2009,42.93
12/02/2009,41.25
11/02/2009,44.53
10/02/2009,46.67
09/02/2009,43.64
06/02/2009,43.37
05/02/2009,43.73
04/02/2009,43.85
03/02/2009,43.06
02/02/2009,45.52
30/01/2009,44.84
29/01/2009,42.63
28/01/2009,39.66
27/01/2009,42.25
26/01/2009,45.69
23/01/2009,47.27
22/01/2009,47.29
21/01/2009,46.42
20/01/2009,56.65
16/01/2009,46.11
15/01/2009,51
14/01/2009,49.14
13/01/2009,43.27
12/01/2009,45.84
09/01/2009,42.82
08/01/2009,42.56
07/01/2009,43.39
06/01/2009,38.56
05/01/2009,39.08
02/01/2009,39.19
31/12/2008,40
30/12/2008,41.63
29/12/2008,43.9
26/12/2008,43.38
24/12/2008,44.21
23/12/2008,45.02
22/12/2008,44.56
19/12/2008,44.93
18/12/2008,47.34
17/12/2008,49.84
16/12/2008,52.37
15/12/2008,56.76
12/12/2008,54.28
11/12/2008,55.78
10/12/2008,55.73
09/12/2008,58.91
08/12/2008,58.49
05/12/2008,59.93
04/12/2008,63.64
03/12/2008,60.72
02/12/2008,62.98
01/12/2008,68.51
28/11/2008,55.28
26/11/2008,54.92
25/11/2008,60.9
24/11/2008,64.7
21/11/2008,72.67
20/11/2008,80.86
19/11/2008,74.26
18/11/2008,67.64
17/11/2008,69.15
14/11/2008,66.31
13/11/2008,59.83
12/11/2008,66.46
11/11/2008,61.44
10/11/2008,59.98
07/11/2008,56.1
06/11/2008,63.68
05/11/2008,54.56
04/11/2008,47.73
03/11/2008,53.68
31/10/2008,59.89
30/10/2008,62.9
29/10/2008,69.96
28/10/2008,66.96
27/10/2008,80.06
24/10/2008,79.13
23/10/2008,67.8
22/10/2008,69.65
21/10/2008,53.11
20/10/2008,52.97
17/10/2008,70.33
16/10/2008,67.61
15/10/2008,69.25
14/10/2008,55.13
13/10/2008,54.99
10/10/2008,69.95
09/10/2008,63.92
08/10/2008,57.53
07/10/2008,53.68
06/10/2008,52.05
03/10/2008,45.14
02/10/2008,45.26
01/10/2008,39.81
30/09/2008,39.39
29/09/2008,46.72
26/09/2008,34.74
25/09/2008,32.82
24/09/2008,35.19
23/09/2008,35.72
22/09/2008,33.85
19/09/2008,32.07
18/09/2008,33.1
17/09/2008,36.22
16/09/2008,30.3
15/09/2008,31.7
12/09/2008,25.66
11/09/2008,24.39
10/09/2008,24.52
09/09/2008,25.47
08/09/2008,22.64
05/09/2008,23.06
04/09/2008,24.03
03/09/2008,21.43
02/09/2008,21.99
29/08/2008,20.65
28/08/2008,19.43
27/08/2008,19.76
26/08/2008,20.49
25/08/2008,20.97
22/08/2008,18.81
21/08/2008,19.82
20/08/2008,20.42
19/08/2008,21.28
18/08/2008,20.98
15/08/2008,19.58
14/08/2008,20.34
13/08/2008,21.55
12/08/2008,21.17
11/08/2008,20.12
08/08/2008,20.66
07/08/2008,21.15
06/08/2008,20.23
05/08/2008,21.14
04/08/2008,23.49
01/08/2008,22.57
31/07/2008,22.94
30/07/2008,21.21
29/07/2008,22.03
28/07/2008,24.23
25/07/2008,22.91
24/07/2008,23.44
23/07/2008,21.31
22/07/2008,21.18
21/07/2008,23.05
18/07/2008,24.05
17/07/2008,25.01
16/07/2008,25.1
15/07/2008,28.54
14/07/2008,28.48
11/07/2008,27.49
10/07/2008,25.59
09/07/2008,25.23
08/07/2008,23.15
07/07/2008,25.78
03/07/2008,24.78
02/07/2008,25.92
01/07/2008,23.65
30/06/2008,23.95
27/06/2008,23.44
26/06/2008,23.93
25/06/2008,21.14
24/06/2008,22.42
23/06/2008,22.64
20/06/2008,22.87
19/06/2008,21.58
18/06/2008,22.24
17/06/2008,21.13
16/06/2008,20.95
13/06/2008,21.22
12/06/2008,23.33
11/06/2008,24.12
10/06/2008,23.18
09/06/2008,23.12
06/06/2008,23.56
05/06/2008,18.63
04/06/2008,20.8
03/06/2008,20.24
02/06/2008,19.83
30/05/2008,17.83
29/05/2008,18.14
28/05/2008,19.07
27/05/2008,19.64
23/05/2008,19.55
22/05/2008,18.05
21/05/2008,18.59
20/05/2008,17.58
19/05/2008,17.01
16/05/2008,16.47
15/05/2008,16.3
14/05/2008,17.66
13/05/2008,17.98
12/05/2008,17.79
09/05/2008,19.41
08/05/2008,19.4
07/05/2008,19.73
06/05/2008,18.21
05/05/2008,18.9
02/05/2008,18.18
01/05/2008,18.88
30/04/2008,20.79
29/04/2008,20.24
28/04/2008,19.64
25/04/2008,19.59
24/04/2008,20.06
23/04/2008,20.26
22/04/2008,20.87
21/04/2008,20.5
18/04/2008,20.13
17/04/2008,20.37
16/04/2008,20.53
15/04/2008,22.78
14/04/2008,23.82
11/04/2008,23.46
10/04/2008,21.98
09/04/2008,22.81
08/04/2008,22.36
07/04/2008,22.42
04/04/2008,22.45
03/04/2008,23.21
02/04/2008,23.43
01/04/2008,22.68
31/03/2008,25.61
28/03/2008,25.71
27/03/2008,25.88
26/03/2008,26.08
25/03/2008,25.72
24/03/2008,25.73
20/03/2008,26.62
19/03/2008,29.84
18/03/2008,25.79
17/03/2008,32.24
14/03/2008,31.16
13/03/2008,27.29
12/03/2008,27.22
11/03/2008,26.36
10/03/2008,29.38
07/03/2008,27.49
06/03/2008,27.55
05/03/2008,24.6
04/03/2008,25.52
03/03/2008,26.28
29/02/2008,26.54
28/02/2008,23.53
27/02/2008,22.69
26/02/2008,21.9
25/02/2008,23.03
22/02/2008,24.06
21/02/2008,25.12
20/02/2008,24.4
19/02/2008,25.59
15/02/2008,25.02
14/02/2008,25.54
13/02/2008,24.88
12/02/2008,26.33
11/02/2008,27.6
08/02/2008,28.01
07/02/2008,27.66
06/02/2008,28.97
05/02/2008,28.24
04/02/2008,25.99
01/02/2008,24.02
31/01/2008,26.2
30/01/2008,27.62
29/01/2008,27.32
28/01/2008,27.78
25/01/2008,29.08
24/01/2008,27.78
23/01/2008,29.02
22/01/2008,31.01
18/01/2008,27.18
17/01/2008,28.46
16/01/2008,24.38
15/01/2008,23.34
14/01/2008,22.9
11/01/2008,23.68
10/01/2008,23.45
09/01/2008,24.12
08/01/2008,25.43
07/01/2008,23.79
04/01/2008,23.94
03/01/2008,22.49
02/01/2008,23.17
31/12/2007,22.5
28/12/2007,20.74
27/12/2007,20.26
26/12/2007,18.66
24/12/2007,18.6
21/12/2007,18.47
20/12/2007,20.58
19/12/2007,21.68
18/12/2007,22.64
17/12/2007,24.52
14/12/2007,23.27
13/12/2007,22.56
12/12/2007,22.47
11/12/2007,23.59
10/12/2007,20.74
07/12/2007,20.85
06/12/2007,20.96
05/12/2007,22.53
04/12/2007,23.79
03/12/2007,23.61
30/11/2007,22.87
29/11/2007,23.97
28/11/2007,24.11
27/11/2007,26.28
26/11/2007,28.91
23/11/2007,25.61
21/11/2007,26.84
20/11/2007,24.88
19/11/2007,26.01
16/11/2007,25.49
15/11/2007,28.06
14/11/2007,25.94
13/11/2007,24.1
12/11/2007,31.09
09/11/2007,28.5
08/11/2007,26.16
07/11/2007,26.49
06/11/2007,21.39
05/11/2007,24.31
02/11/2007,23.01
01/11/2007,23.21
31/10/2007,18.53
30/10/2007,21.07
29/10/2007,19.87
26/10/2007,19.56
25/10/2007,21.17
24/10/2007,20.8
23/10/2007,20.41
22/10/2007,21.64
19/10/2007,22.96
18/10/2007,18.5
17/10/2007,18.54
16/10/2007,20.02
15/10/2007,19.25
12/10/2007,17.73
11/10/2007,18.88
10/10/2007,16.67
09/10/2007,16.12
08/10/2007,17.46
05/10/2007,16.91
04/10/2007,18.44
03/10/2007,18.8
02/10/2007,18.49
01/10/2007,17.84
28/09/2007,18
27/09/2007,17
26/09/2007,17.63
25/09/2007,18.6
24/09/2007,19.37
21/09/2007,19
20/09/2007,20.45
19/09/2007,20.03
18/09/2007,20.35
17/09/2007,26.48
14/09/2007,24.92
13/09/2007,24.76
12/09/2007,24.96
11/09/2007,25.27
10/09/2007,27.38
07/09/2007,26.23
06/09/2007,23.99
05/09/2007,24.58
04/09/2007,22.78
31/08/2007,23.38
30/08/2007,25.06
29/08/2007,23.81
28/08/2007,26.3
27/08/2007,22.72
24/08/2007,20.72
23/08/2007,22.62
22/08/2007,22.89
21/08/2007,25.25
20/08/2007,26.33
17/08/2007,29.99
16/08/2007,30.83
15/08/2007,30.67
14/08/2007,27.68
13/08/2007,26.57
10/08/2007,28.3
09/08/2007,26.48
08/08/2007,21.45
07/08/2007,21.56
06/08/2007,22.94
03/08/2007,25.16
02/08/2007,21.22
01/08/2007,23.67
31/07/2007,23.52
30/07/2007,20.87
27/07/2007,24.17
26/07/2007,20.74
25/07/2007,18.1
24/07/2007,18.55
23/07/2007,16.81
20/07/2007,16.95
19/07/2007,15.23
18/07/2007,16
17/07/2007,15.63
16/07/2007,15.59
13/07/2007,15.15
12/07/2007,15.54
11/07/2007,16.64
10/07/2007,17.57
09/07/2007,15.16
06/07/2007,14.72
05/07/2007,15.48
03/07/2007,14.92
02/07/2007,15.4
29/06/2007,16.23
28/06/2007,15.54
27/06/2007,15.53
26/06/2007,18.89
25/06/2007,16.65
22/06/2007,15.75
21/06/2007,14.21
20/06/2007,14.67
19/06/2007,12.85
18/06/2007,13.42
15/06/2007,13.94
14/06/2007,13.64
13/06/2007,14.73
12/06/2007,16.67
11/06/2007,14.71
08/06/2007,14.84
07/06/2007,17.06
06/06/2007,14.87
05/06/2007,13.63
04/06/2007,13.29
01/06/2007,12.78
31/05/2007,13.05
30/05/2007,12.83
29/05/2007,13.53
25/05/2007,13.34
24/05/2007,14.08
23/05/2007,13.24
22/05/2007,13.06
21/05/2007,13.3
18/05/2007,12.76
17/05/2007,13.51
16/05/2007,13.5
15/05/2007,14.01
14/05/2007,13.96
11/05/2007,12.95
10/05/2007,13.6
09/05/2007,12.88
08/05/2007,13.21
07/05/2007,13.15
04/05/2007,12.91
03/05/2007,13.09
02/05/2007,13.08
01/05/2007,13.51
30/04/2007,14.22
27/04/2007,12.45
26/04/2007,12.79
25/04/2007,13.21
24/04/2007,13.12
23/04/2007,13.04
20/04/2007,12.07
19/04/2007,12.54
18/04/2007,12.42
17/04/2007,12.14
16/04/2007,11.98
13/04/2007,12.2
12/04/2007,12.71
11/04/2007,13.49
10/04/2007,12.68
09/04/2007,13.14
05/04/2007,13.23
04/04/2007,13.24
03/04/2007,13.46
02/04/2007,14.53
30/03/2007,14.64
29/03/2007,15.14
28/03/2007,14.98
27/03/2007,13.48
26/03/2007,13.16
23/03/2007,12.95
22/03/2007,12.93
21/03/2007,12.19
20/03/2007,13.27
19/03/2007,14.59
16/03/2007,16.79
15/03/2007,16.43
14/03/2007,17.27
13/03/2007,18.13
12/03/2007,13.99
09/03/2007,14.09
08/03/2007,14.29
07/03/2007,15.24
06/03/2007,15.96
05/03/2007,19.63
02/03/2007,18.61
01/03/2007,15.82
28/02/2007,15.42
27/02/2007,18.31
26/02/2007,11.15
23/02/2007,10.58
22/02/2007,10.18
